,hour,weekday,month,off_cat,cnt
20964,22,Saturday,Jul,Larceny/Theft Offenses,17
20965,22,Saturday,Jul,Robbery,2
20966,22,Saturday,Jul,Sex Offenses,1
20967,22,Saturday,Jul,Stolen Property Offenses,1
20968,22,Saturday,Jul,Weapon Law Violations,3
20918,22,Saturday,Aug,Assault Offenses,58
20919,22,Saturday,Aug,Burglary/Breaking & Entering,8
20920,22,Saturday,Aug,Counterfeiting/Forgery,2
20921,22,Saturday,Aug,Destruction/Damage/Vandalism of Property,19
20922,22,Saturday,Aug,Drug/Narcotic Offenses,4
20923,22,Saturday,Aug,Fraud Offenses,2
20924,22,Saturday,Aug,Larceny/Theft Offenses,17
20925,22,Saturday,Aug,Motor Vehicle Theft,1
20926,22,Saturday,Aug,Robbery,2
20927,22,Saturday,Aug,Sex Offenses,1
20928,22,Saturday,Aug,Weapon Law Violations,2
21025,22,Saturday,Sep,Assault Offenses,31
21026,22,Saturday,Sep,Burglary/Breaking & Entering,5
21027,22,Saturday,Sep,Destruction/Damage/Vandalism of Property,6
21028,22,Saturday,Sep,Drug/Narcotic Offenses,3
21029,22,Saturday,Sep,Embezzlement,1
21030,22,Saturday,Sep,Fraud Offenses,4
21031,22,Saturday,Sep,Kidnapping/Abduction,1
21032,22,Saturday,Sep,Larceny/Theft Offenses,8
21033,22,Saturday,Sep,Motor Vehicle Theft,3
21034,22,Saturday,Sep,Robbery,4
21035,22,Saturday,Sep,Sex Offenses,2
21036,22,Saturday,Sep,Stolen Property Offenses,1
21037,22,Saturday,Sep,Weapon Law Violations,2
21013,22,Saturday,Oct,Assault Offenses,37
21014,22,Saturday,Oct,Burglary/Breaking & Entering,6
21015,22,Saturday,Oct,Counterfeiting/Forgery,2
21016,22,Saturday,Oct,Destruction/Damage/Vandalism of Property,15
21017,22,Saturday,Oct,Drug/Narcotic Offenses,6
21018,22,Saturday,Oct,Fraud Offenses,1
21019,22,Saturday,Oct,Larceny/Theft Offenses,17
21020,22,Saturday,Oct,Motor Vehicle Theft,1
21021,22,Saturday,Oct,Robbery,6
21022,22,Saturday,Oct,Sex Offenses,2
21023,22,Saturday,Oct,Stolen Property Offenses,1
21024,22,Saturday,Oct,Weapon Law Violations,3
21003,22,Saturday,Nov,Arson,1
21004,22,Saturday,Nov,Assault Offenses,52
21005,22,Saturday,Nov,Burglary/Breaking & Entering,5
21006,22,Saturday,Nov,Destruction/Damage/Vandalism of Property,8
21007,22,Saturday,Nov,Drug/Narcotic Offenses,4
21008,22,Saturday,Nov,Fraud Offenses,6
21009,22,Saturday,Nov,Larceny/Theft Offenses,25
21010,22,Saturday,Nov,Robbery,5
21011,22,Saturday,Nov,Stolen Property Offenses,1
21012,22,Saturday,Nov,Weapon Law Violations,4
20929,22,Saturday,Dec,Assault Offenses,42
20930,22,Saturday,Dec,Burglary/Breaking & Entering,2
20931,22,Saturday,Dec,Destruction/Damage/Vandalism of Property,16
20932,22,Saturday,Dec,Drug/Narcotic Offenses,7
20933,22,Saturday,Dec,Embezzlement,1
20934,22,Saturday,Dec,Fraud Offenses,6
20935,22,Saturday,Dec,Kidnapping/Abduction,1
20936,22,Saturday,Dec,Larceny/Theft Offenses,20
20937,22,Saturday,Dec,Motor Vehicle Theft,3
20938,22,Saturday,Dec,Stolen Property Offenses,2
20939,22,Saturday,Dec,Weapon Law Violations,1
21981,23,Sunday,Jan,Assault Offenses,19
21982,23,Sunday,Jan,Burglary/Breaking & Entering,2
21983,23,Sunday,Jan,Destruction/Damage/Vandalism of Property,6
21984,23,Sunday,Jan,Drug/Narcotic Offenses,2
21985,23,Sunday,Jan,Larceny/Theft Offenses,7
21986,23,Sunday,Jan,Motor Vehicle Theft,2
21987,23,Sunday,Jan,Robbery,1
21988,23,Sunday,Jan,Weapon Law Violations,3
21971,23,Sunday,Feb,Assault Offenses,27
21972,23,Sunday,Feb,Burglary/Breaking & Entering,2
21973,23,Sunday,Feb,Destruction/Damage/Vandalism of Property,8
21974,23,Sunday,Feb,Drug/Narcotic Offenses,3
21975,23,Sunday,Feb,Fraud Offenses,2
21976,23,Sunday,Feb,Larceny/Theft Offenses,6
21977,23,Sunday,Feb,Motor Vehicle Theft,1
21978,23,Sunday,Feb,Robbery,2
21979,23,Sunday,Feb,"Sex Offenses, Non-forcible",1
21980,23,Sunday,Feb,Weapon Law Violations,1
22010,23,Sunday,Mar,Assault Offenses,22
22011,23,Sunday,Mar,Burglary/Breaking & Entering,4
22012,23,Sunday,Mar,Destruction/Damage/Vandalism of Property,11
22013,23,Sunday,Mar,Drug/Narcotic Offenses,1
22014,23,Sunday,Mar,Fraud Offenses,1
22015,23,Sunday,Mar,Larceny/Theft Offenses,10
22016,23,Sunday,Mar,Robbery,1
22017,23,Sunday,Mar,Sex Offenses,1
21940,23,Sunday,Apr,Assault Offenses,23
21941,23,Sunday,Apr,Burglary/Breaking & Entering,3
21942,23,Sunday,Apr,Destruction/Damage/Vandalism of Property,9
21943,23,Sunday,Apr,Drug/Narcotic Offenses,4
21944,23,Sunday,Apr,Extortion/Blackmail,1
21945,23,Sunday,Apr,Fraud Offenses,1
21946,23,Sunday,Apr,Kidnapping/Abduction,1
21947,23,Sunday,Apr,Larceny/Theft Offenses,10
21948,23,Sunday,Apr,Robbery,2
21949,23,Sunday,Apr,Sex Offenses,1
21950,23,Sunday,Apr,Stolen Property Offenses,1
21951,23,Sunday,Apr,Weapon Law Violations,2
22018,23,Sunday,May,Arson,1
22019,23,Sunday,May,Assault Offenses,33
22020,23,Sunday,May,Burglary/Breaking & Entering,3
22021,23,Sunday,May,Destruction/Damage/Vandalism of Property,18
22022,23,Sunday,May,Drug/Narcotic Offenses,2
22023,23,Sunday,May,Fraud Offenses,1
22024,23,Sunday,May,Larceny/Theft Offenses,11
22025,23,Sunday,May,Robbery,1
22026,23,Sunday,May,Sex Offenses,1
22027,23,Sunday,May,Weapon Law Violations,2
21999,23,Sunday,Jun,Arson,1
22000,23,Sunday,Jun,Assault Offenses,40
22001,23,Sunday,Jun,Bribery,1
22002,23,Sunday,Jun,Burglary/Breaking & Entering,3
22003,23,Sunday,Jun,Destruction/Damage/Vandalism of Property,13
22004,23,Sunday,Jun,Drug/Narcotic Offenses,5
22005,23,Sunday,Jun,Fraud Offenses,2
22006,23,Sunday,Jun,Larceny/Theft Offenses,17
22007,23,Sunday,Jun,Motor Vehicle Theft,2
22008,23,Sunday,Jun,Robbery,2
22009,23,Sunday,Jun,Sex Offenses,1
21989,23,Sunday,Jul,Assault Offenses,37
21990,23,Sunday,Jul,Burglary/Breaking & Entering,2
21991,23,Sunday,Jul,Destruction/Damage/Vandalism of Property,8
21992,23,Sunday,Jul,Drug/Narcotic Offenses,4
21993,23,Sunday,Jul,Larceny/Theft Offenses,7
21994,23,Sunday,Jul,Motor Vehicle Theft,3
21995,23,Sunday,Jul,Robbery,3
21996,23,Sunday,Jul,Sex Offenses,1
21997,23,Sunday,Jul,Stolen Property Offenses,1
21998,23,Sunday,Jul,Weapon Law Violations,3
21952,23,Sunday,Aug,Assault Offenses,36
21953,23,Sunday,Aug,Burglary/Breaking & Entering,6
21954,23,Sunday,Aug,Destruction/Damage/Vandalism of Property,16
21955,23,Sunday,Aug,Drug/Narcotic Offenses,1
21956,23,Sunday,Aug,Extortion/Blackmail,1
21957,23,Sunday,Aug,Fraud Offenses,1
21958,23,Sunday,Aug,Larceny/Theft Offenses,7
21959,23,Sunday,Aug,Pornography/Obscene Material,1
21960,23,Sunday,Aug,Robbery,2
21961,23,Sunday,Aug,Sex Offenses,2
21962,23,Sunday,Aug,Weapon Law Violations,4
22048,23,Sunday,Sep,Assault Offenses,31
22049,23,Sunday,Sep,Burglary/Breaking & Entering,4
22050,23,Sunday,Sep,Destruction/Damage/Vandalism of Property,7
22051,23,Sunday,Sep,Drug/Narcotic Offenses,4
22052,23,Sunday,Sep,Fraud Offenses,1
22053,23,Sunday,Sep,Kidnapping/Abduction,1
22054,23,Sunday,Sep,Larceny/Theft Offenses,13
22055,23,Sunday,Sep,Motor Vehicle Theft,2
22056,23,Sunday,Sep,Robbery,1
22057,23,Sunday,Sep,Stolen Property Offenses,2
22058,23,Sunday,Sep,Weapon Law Violations,1
22037,23,Sunday,Oct,Assault Offenses,25
22038,23,Sunday,Oct,Burglary/Breaking & Entering,3
22039,23,Sunday,Oct,Destruction/Damage/Vandalism of Property,9
22040,23,Sunday,Oct,Drug/Narcotic Offenses,1
22041,23,Sunday,Oct,Fraud Offenses,1
22042,23,Sunday,Oct,Kidnapping/Abduction,1
22043,23,Sunday,Oct,Larceny/Theft Offenses,8
22044,23,Sunday,Oct,Motor Vehicle Theft,1
22045,23,Sunday,Oct,Robbery,5
22046,23,Sunday,Oct,"Sex Offenses, Non-forcible",1
22047,23,Sunday,Oct,Weapon Law Violations,3
22028,23,Sunday,Nov,Assault Offenses,20
22029,23,Sunday,Nov,Burglary/Breaking & Entering,5
22030,23,Sunday,Nov,Destruction/Damage/Vandalism of Property,5
22031,23,Sunday,Nov,Drug/Narcotic Offenses,4
22032,23,Sunday,Nov,Larceny/Theft Offenses,11
22033,23,Sunday,Nov,Motor Vehicle Theft,5
22034,23,Sunday,Nov,Robbery,2
22035,23,Sunday,Nov,Sex Offenses,1
22036,23,Sunday,Nov,Weapon Law Violations,1
21963,23,Sunday,Dec,Assault Offenses,26
21964,23,Sunday,Dec,Burglary/Breaking & Entering,7
21965,23,Sunday,Dec,Destruction/Damage/Vandalism of Property,11
21966,23,Sunday,Dec,Drug/Narcotic Offenses,1
21967,23,Sunday,Dec,Fraud Offenses,3
21968,23,Sunday,Dec,Larceny/Theft Offenses,11
21969,23,Sunday,Dec,Robbery,3
21970,23,Sunday,Dec,Weapon Law Violations,1
21735,23,Monday,Jan,Assault Offenses,17
21736,23,Monday,Jan,Burglary/Breaking & Entering,2
21737,23,Monday,Jan,Destruction/Damage/Vandalism of Property,8
21738,23,Monday,Jan,Drug/Narcotic Offenses,2
21739,23,Monday,Jan,Extortion/Blackmail,1
21740,23,Monday,Jan,Fraud Offenses,2
21741,23,Monday,Jan,Kidnapping/Abduction,1
21742,23,Monday,Jan,Larceny/Theft Offenses,4
21743,23,Monday,Jan,Motor Vehicle Theft,1
21744,23,Monday,Jan,Robbery,2
21745,23,Monday,Jan,Sex Offenses,3
21725,23,Monday,Feb,Assault Offenses,20
21726,23,Monday,Feb,Burglary/Breaking & Entering,4
21727,23,Monday,Feb,Counterfeiting/Forgery,1
21728,23,Monday,Feb,Destruction/Damage/Vandalism of Property,6
21729,23,Monday,Feb,Drug/Narcotic Offenses,2
21730,23,Monday,Feb,Fraud Offenses,1
21731,23,Monday,Feb,Larceny/Theft Offenses,7
21732,23,Monday,Feb,Motor Vehicle Theft,4
21733,23,Monday,Feb,Stolen Property Offenses,1
21734,23,Monday,Feb,Weapon Law Violations,2
21765,23,Monday,Mar,Arson,1
21766,23,Monday,Mar,Assault Offenses,23
21767,23,Monday,Mar,Burglary/Breaking & Entering,4
21768,23,Monday,Mar,Destruction/Damage/Vandalism of Property,6
21769,23,Monday,Mar,Drug/Narcotic Offenses,3
21770,23,Monday,Mar,Fraud Offenses,1
21771,23,Monday,Mar,Larceny/Theft Offenses,8
21772,23,Monday,Mar,Motor Vehicle Theft,3
21773,23,Monday,Mar,Prostitution Offenses,1
21774,23,Monday,Mar,Robbery,1
21775,23,Monday,Mar,Stolen Property Offenses,2
21693,23,Monday,Apr,Animal Cruelty,1
21694,23,Monday,Apr,Assault Offenses,23
21695,23,Monday,Apr,Burglary/Breaking & Entering,6
21696,23,Monday,Apr,Destruction/Damage/Vandalism of Property,8
21697,23,Monday,Apr,Drug/Narcotic Offenses,5
21698,23,Monday,Apr,Fraud Offenses,1
21699,23,Monday,Apr,Larceny/Theft Offenses,10
21700,23,Monday,Apr,Motor Vehicle Theft,2
21701,23,Monday,Apr,Robbery,2
21702,23,Monday,Apr,Sex Offenses,2
21703,23,Monday,Apr,Weapon Law Violations,2
21776,23,Monday,May,Assault Offenses,20
21777,23,Monday,May,Burglary/Breaking & Entering,4
21778,23,Monday,May,Destruction/Damage/Vandalism of Property,4
21779,23,Monday,May,Drug/Narcotic Offenses,3
21780,23,Monday,May,Fraud Offenses,2
21781,23,Monday,May,Larceny/Theft Offenses,7
21782,23,Monday,May,Motor Vehicle Theft,1
21783,23,Monday,May,Robbery,2
21784,23,Monday,May,Sex Offenses,1
21785,23,Monday,May,Weapon Law Violations,1
21755,23,Monday,Jun,Assault Offenses,26
21756,23,Monday,Jun,Burglary/Breaking & Entering,7
21757,23,Monday,Jun,Destruction/Damage/Vandalism of Property,5
21758,23,Monday,Jun,Drug/Narcotic Offenses,6
21759,23,Monday,Jun,Extortion/Blackmail,1
21760,23,Monday,Jun,Larceny/Theft Offenses,7
21761,23,Monday,Jun,Motor Vehicle Theft,2
21762,23,Monday,Jun,Robbery,1
21763,23,Monday,Jun,Sex Offenses,3
21764,23,Monday,Jun,Weapon Law Violations,2
21746,23,Monday,Jul,Assault Offenses,40
21747,23,Monday,Jul,Burglary/Breaking & Entering,5
21748,23,Monday,Jul,Destruction/Damage/Vandalism of Property,18
21749,23,Monday,Jul,Drug/Narcotic Offenses,3
21750,23,Monday,Jul,Larceny/Theft Offenses,21
21751,23,Monday,Jul,Motor Vehicle Theft,1
21752,23,Monday,Jul,Robbery,1
21753,23,Monday,Jul,Sex Offenses,4
21754,23,Monday,Jul,Weapon Law Violations,2
21704,23,Monday,Aug,Assault Offenses,20
21705,23,Monday,Aug,Burglary/Breaking & Entering,2
21706,23,Monday,Aug,Destruction/Damage/Vandalism of Property,5
21707,23,Monday,Aug,Drug/Narcotic Offenses,3
21708,23,Monday,Aug,Kidnapping/Abduction,1
21709,23,Monday,Aug,Larceny/Theft Offenses,9
21710,23,Monday,Aug,Motor Vehicle Theft,4
21711,23,Monday,Aug,Robbery,1
21712,23,Monday,Aug,Sex Offenses,2
21713,23,Monday,Aug,Weapon Law Violations,2
21805,23,Monday,Sep,Arson,1
21806,23,Monday,Sep,Assault Offenses,24
21807,23,Monday,Sep,Burglary/Breaking & Entering,5
21808,23,Monday,Sep,Destruction/Damage/Vandalism of Property,10
21809,23,Monday,Sep,Drug/Narcotic Offenses,6
21810,23,Monday,Sep,Larceny/Theft Offenses,9
21811,23,Monday,Sep,Motor Vehicle Theft,2
21812,23,Monday,Sep,Robbery,1
21813,23,Monday,Sep,Sex Offenses,1
21814,23,Monday,Sep,Weapon Law Violations,2
21796,23,Monday,Oct,Assault Offenses,23
21797,23,Monday,Oct,Burglary/Breaking & Entering,3
21798,23,Monday,Oct,Destruction/Damage/Vandalism of Property,9
21799,23,Monday,Oct,Drug/Narcotic Offenses,4
21800,23,Monday,Oct,Fraud Offenses,4
21801,23,Monday,Oct,Kidnapping/Abduction,1
21802,23,Monday,Oct,Larceny/Theft Offenses,7
21803,23,Monday,Oct,Robbery,2
21804,23,Monday,Oct,Sex Offenses,1
21786,23,Monday,Nov,Assault Offenses,19
21787,23,Monday,Nov,Burglary/Breaking & Entering,4
21788,23,Monday,Nov,Destruction/Damage/Vandalism of Property,5
21789,23,Monday,Nov,Drug/Narcotic Offenses,7
21790,23,Monday,Nov,Fraud Offenses,1
21791,23,Monday,Nov,Kidnapping/Abduction,1
21792,23,Monday,Nov,Larceny/Theft Offenses,8
21793,23,Monday,Nov,Robbery,2
21794,23,Monday,Nov,Sex Offenses,1
21795,23,Monday,Nov,Weapon Law Violations,2
21714,23,Monday,Dec,Assault Offenses,21
21715,23,Monday,Dec,Burglary/Breaking & Entering,7
21716,23,Monday,Dec,Destruction/Damage/Vandalism of Property,10
21717,23,Monday,Dec,Drug/Narcotic Offenses,2
21718,23,Monday,Dec,Extortion/Blackmail,1
21719,23,Monday,Dec,Fraud Offenses,3
21720,23,Monday,Dec,Kidnapping/Abduction,1
21721,23,Monday,Dec,Larceny/Theft Offenses,11
21722,23,Monday,Dec,Prostitution Offenses,1
21723,23,Monday,Dec,Robbery,4
21724,23,Monday,Dec,Sex Offenses,2
22217,23,Tuesday,Jan,Assault Offenses,30
22218,23,Tuesday,Jan,Burglary/Breaking & Entering,3
22219,23,Tuesday,Jan,Destruction/Damage/Vandalism of Property,6
22220,23,Tuesday,Jan,Fraud Offenses,4
22221,23,Tuesday,Jan,Larceny/Theft Offenses,2
22222,23,Tuesday,Jan,Motor Vehicle Theft,1
22223,23,Tuesday,Jan,Robbery,2
22209,23,Tuesday,Feb,Assault Offenses,15
22210,23,Tuesday,Feb,Destruction/Damage/Vandalism of Property,3
22211,23,Tuesday,Feb,Drug/Narcotic Offenses,1
22212,23,Tuesday,Feb,Kidnapping/Abduction,1
22213,23,Tuesday,Feb,Larceny/Theft Offenses,1
22214,23,Tuesday,Feb,Motor Vehicle Theft,2
22215,23,Tuesday,Feb,Robbery,1
22216,23,Tuesday,Feb,Weapon Law Violations,1
22246,23,Tuesday,Mar,Assault Offenses,26
22247,23,Tuesday,Mar,Burglary/Breaking & Entering,4
22248,23,Tuesday,Mar,Counterfeiting/Forgery,1
22249,23,Tuesday,Mar,Destruction/Damage/Vandalism of Property,9
22250,23,Tuesday,Mar,Drug/Narcotic Offenses,1
22251,23,Tuesday,Mar,Larceny/Theft Offenses,5
22252,23,Tuesday,Mar,Motor Vehicle Theft,1
22253,23,Tuesday,Mar,Pornography/Obscene Material,1
22254,23,Tuesday,Mar,Robbery,2
22255,23,Tuesday,Mar,Sex Offenses,1
22256,23,Tuesday,Mar,Weapon Law Violations,1
22181,23,Tuesday,Apr,Assault Offenses,24
22182,23,Tuesday,Apr,Burglary/Breaking & Entering,3
22183,23,Tuesday,Apr,Counterfeiting/Forgery,1
22184,23,Tuesday,Apr,Destruction/Damage/Vandalism of Property,9
22185,23,Tuesday,Apr,Drug/Narcotic Offenses,4
22186,23,Tuesday,Apr,Fraud Offenses,1
22187,23,Tuesday,Apr,Larceny/Theft Offenses,11
22188,23,Tuesday,Apr,Motor Vehicle Theft,1
22189,23,Tuesday,Apr,Sex Offenses,1
22190,23,Tuesday,Apr,Stolen Property Offenses,1
22191,23,Tuesday,Apr,Weapon Law Violations,1
22257,23,Tuesday,May,Assault Offenses,22
22258,23,Tuesday,May,Burglary/Breaking & Entering,2
22259,23,Tuesday,May,Destruction/Damage/Vandalism of Property,7
22260,23,Tuesday,May,Drug/Narcotic Offenses,5
22261,23,Tuesday,May,Fraud Offenses,2
22262,23,Tuesday,May,Larceny/Theft Offenses,4
22263,23,Tuesday,May,Motor Vehicle Theft,1
22264,23,Tuesday,May,Sex Offenses,2
22265,23,Tuesday,May,Weapon Law Violations,2
22236,23,Tuesday,Jun,Assault Offenses,13
22237,23,Tuesday,Jun,Burglary/Breaking & Entering,1
22238,23,Tuesday,Jun,Destruction/Damage/Vandalism of Property,7
22239,23,Tuesday,Jun,Drug/Narcotic Offenses,3
22240,23,Tuesday,Jun,Fraud Offenses,1
22241,23,Tuesday,Jun,Larceny/Theft Offenses,6
22242,23,Tuesday,Jun,Robbery,4
22243,23,Tuesday,Jun,Sex Offenses,1
22244,23,Tuesday,Jun,Stolen Property Offenses,1
22245,23,Tuesday,Jun,Weapon Law Violations,2
22224,23,Tuesday,Jul,Arson,2
22225,23,Tuesday,Jul,Assault Offenses,30
22226,23,Tuesday,Jul,Burglary/Breaking & Entering,6
22227,23,Tuesday,Jul,Counterfeiting/Forgery,1
22228,23,Tuesday,Jul,Destruction/Damage/Vandalism of Property,12
22229,23,Tuesday,Jul,Drug/Narcotic Offenses,5
22230,23,Tuesday,Jul,Extortion/Blackmail,1
22231,23,Tuesday,Jul,Fraud Offenses,2
22232,23,Tuesday,Jul,Larceny/Theft Offenses,20
22233,23,Tuesday,Jul,Robbery,2
22234,23,Tuesday,Jul,Sex Offenses,3
22235,23,Tuesday,Jul,Weapon Law Violations,1
22192,23,Tuesday,Aug,Assault Offenses,21
22193,23,Tuesday,Aug,Burglary/Breaking & Entering,1
22194,23,Tuesday,Aug,Destruction/Damage/Vandalism of Property,8
22195,23,Tuesday,Aug,Drug/Narcotic Offenses,7
22196,23,Tuesday,Aug,Kidnapping/Abduction,1
22197,23,Tuesday,Aug,Larceny/Theft Offenses,12
22198,23,Tuesday,Aug,Robbery,1
22199,23,Tuesday,Aug,Sex Offenses,1
22286,23,Tuesday,Sep,Assault Offenses,23
22287,23,Tuesday,Sep,Burglary/Breaking & Entering,1
22288,23,Tuesday,Sep,Destruction/Damage/Vandalism of Property,8
22289,23,Tuesday,Sep,Drug/Narcotic Offenses,5
22290,23,Tuesday,Sep,Kidnapping/Abduction,1
22291,23,Tuesday,Sep,Larceny/Theft Offenses,8
22292,23,Tuesday,Sep,Motor Vehicle Theft,2
22293,23,Tuesday,Sep,Prostitution Offenses,1
22294,23,Tuesday,Sep,Robbery,4
22295,23,Tuesday,Sep,Sex Offenses,2
22296,23,Tuesday,Sep,Weapon Law Violations,1
22277,23,Tuesday,Oct,Assault Offenses,22
22278,23,Tuesday,Oct,Burglary/Breaking & Entering,4
22279,23,Tuesday,Oct,Destruction/Damage/Vandalism of Property,16
22280,23,Tuesday,Oct,Drug/Narcotic Offenses,2
22281,23,Tuesday,Oct,Fraud Offenses,2
22282,23,Tuesday,Oct,Gambling Offenses,1
22283,23,Tuesday,Oct,Larceny/Theft Offenses,13
22284,23,Tuesday,Oct,Sex Offenses,2
22285,23,Tuesday,Oct,Weapon Law Violations,2
22266,23,Tuesday,Nov,Animal Cruelty,1
22267,23,Tuesday,Nov,Assault Offenses,22
22268,23,Tuesday,Nov,Burglary/Breaking & Entering,4
22269,23,Tuesday,Nov,Destruction/Damage/Vandalism of Property,9
22270,23,Tuesday,Nov,Drug/Narcotic Offenses,5
22271,23,Tuesday,Nov,Larceny/Theft Offenses,7
22272,23,Tuesday,Nov,Motor Vehicle Theft,1
22273,23,Tuesday,Nov,Robbery,5
22274,23,Tuesday,Nov,Sex Offenses,1
22275,23,Tuesday,Nov,"Sex Offenses, Non-forcible",1
22276,23,Tuesday,Nov,Stolen Property Offenses,1
22200,23,Tuesday,Dec,Assault Offenses,42
22201,23,Tuesday,Dec,Burglary/Breaking & Entering,5
22202,23,Tuesday,Dec,Destruction/Damage/Vandalism of Property,14
22203,23,Tuesday,Dec,Drug/Narcotic Offenses,1
22204,23,Tuesday,Dec,Kidnapping/Abduction,1
22205,23,Tuesday,Dec,Larceny/Theft Offenses,12
22206,23,Tuesday,Dec,Robbery,2
22207,23,Tuesday,Dec,Sex Offenses,2
22208,23,Tuesday,Dec,Weapon Law Violations,2
22339,23,Wednesday,Jan,Assault Offenses,19
22340,23,Wednesday,Jan,Burglary/Breaking & Entering,4
22341,23,Wednesday,Jan,Destruction/Damage/Vandalism of Property,3
22342,23,Wednesday,Jan,Drug/Narcotic Offenses,7
22343,23,Wednesday,Jan,Larceny/Theft Offenses,11
22344,23,Wednesday,Jan,Motor Vehicle Theft,1
22345,23,Wednesday,Jan,Stolen Property Offenses,1
22346,23,Wednesday,Jan,Weapon Law Violations,5
22326,23,Wednesday,Feb,Animal Cruelty,1
22327,23,Wednesday,Feb,Arson,1
22328,23,Wednesday,Feb,Assault Offenses,27
22329,23,Wednesday,Feb,Burglary/Breaking & Entering,3
22330,23,Wednesday,Feb,Destruction/Damage/Vandalism of Property,9
22331,23,Wednesday,Feb,Drug/Narcotic Offenses,3
22332,23,Wednesday,Feb,Fraud Offenses,3
22333,23,Wednesday,Feb,Homicide Offenses,2
22334,23,Wednesday,Feb,Larceny/Theft Offenses,8
22335,23,Wednesday,Feb,Motor Vehicle Theft,2
22336,23,Wednesday,Feb,Robbery,4
22337,23,Wednesday,Feb,Sex Offenses,1
22338,23,Wednesday,Feb,Weapon Law Violations,4
22370,23,Wednesday,Mar,Assault Offenses,18
22371,23,Wednesday,Mar,Burglary/Breaking & Entering,4
22372,23,Wednesday,Mar,Destruction/Damage/Vandalism of Property,12
22373,23,Wednesday,Mar,Drug/Narcotic Offenses,5
22374,23,Wednesday,Mar,Fraud Offenses,2
22375,23,Wednesday,Mar,Larceny/Theft Offenses,5
22376,23,Wednesday,Mar,Motor Vehicle Theft,1
22377,23,Wednesday,Mar,Robbery,1
22378,23,Wednesday,Mar,Weapon Law Violations,1
22297,23,Wednesday,Apr,Assault Offenses,15
22298,23,Wednesday,Apr,Burglary/Breaking & Entering,1
22299,23,Wednesday,Apr,Destruction/Damage/Vandalism of Property,9
22300,23,Wednesday,Apr,Drug/Narcotic Offenses,2
22301,23,Wednesday,Apr,Fraud Offenses,2
22302,23,Wednesday,Apr,Larceny/Theft Offenses,11
22303,23,Wednesday,Apr,Motor Vehicle Theft,2
22304,23,Wednesday,Apr,Robbery,2
22305,23,Wednesday,Apr,Sex Offenses,2
22306,23,Wednesday,Apr,Weapon Law Violations,1
22379,23,Wednesday,May,Assault Offenses,26
22380,23,Wednesday,May,Burglary/Breaking & Entering,5
22381,23,Wednesday,May,Destruction/Damage/Vandalism of Property,7
